Y,224,224,224,224
,,,,
Y,224,224,224,224
Y,224,224,224,224
Y,189,189,189,189
Y,189,189,,189
,,,,
,,,,
,,,,
,,,,
Y,100,100,100,100
,,,,
,,,,
